"41","E0050","F","2008-03-11","Biodiversidad para la reducción de la pobreza en la CoP 9 del CBD",,"<p align=\"left\">El PCLG organizará el “Día de la Biodiversidad para la Reducción de la Pobreza”,  el sábado 24 de mayo –el fin de semana a   mitad de la CoP 9 del Convenio de Diversidad Biológica-  en Bonn, Alemania. El día tendrá tres elementos claves:<BR>1)Iniciativas de políticas que vinculen conservación de la biodiversidad con reducción de la pobreza<BR>2)Resultados de investigaciones: ¿qué hemos aprendidos acerca de los vínculos entre biodiversidad y pobreza?<BR>3)Vinculando la pobreza con la conservación en la práctica.<BR>Queremos alentar la participación de todos en este evento –de los miembros del PCLG y de otros. Si alguno de ustedes quisiera destacar su trabajo (vamos a incluir una combinación de presentaciones de artículos y posters), por favor envíe una breve propuesta incluyendo un resumen a pclg@iied.org  a más tardar el 18 de abril de 2008.</p>","es",,,,".  biodiversidad para la reducción de la pobreza en la cop 9 del cbd el pclg organizará el “día de la biodiversidad para la reducción de la pobreza” el sábado 24 de mayo –el fin de semana a mitad de la cop 9 del convenio de diversidad biológica en bo",,,NULL,NULL
"42","E0051","F","2008-03-12","Biodiversité pour la réduction de la pauvreté lors de la COP9 de la CBD",,"<p align=\"left\">Le PCLG tiendra une “Journée de la biodiversité pour la réduction de la pauvreté” le samedi 24 mai 2008 – le week-end à mi-parcours de la 9e Conférence des Parties à la Convention sur la biodiversité – à Bonn, en Allemagne. La journée sera axée autour de trois éléments pivots : <BR>1) Initiatives politiques associant la conservation de la biodiversité et la réduction de la pauvreté<BR>2) Point sur les recherches : Qu’avons-nous appris sur les interactions entre biodiversité et pauvreté ? <BR>3) Liens entre pauvreté et conservation dans la pratique<BR>Nous aimerions encourager une large participation à cet événement – aussi bien de la part des membres du PCLG que de tiers. Si vous souhaitez mettre en valeur vos travaux (nous comptons inclure une série de papiers et diverses présentations d’affiches), veuillez adresser une brève proposition renfermant un résumé à pclg@iied.org avant le 18 avril 2008.</p>","fr",,,,".  biodiversité pour la réduction de la pauvreté lors de la cop9 de la cbd le pclg tiendra une “journée de la biodiversité pour la réduction de la pauvreté” le samedi 24 mai 2008 – le week end à mi parcours de la 9e conférence des parties à la conven",,,NULL,NULL
"43","E0052","E","2008-04-08","Parks: For Life's Sake: The World Parks Congress - \"Durban+5\" Review Meeting","8th to 11th April 2008, CapeTown, South Africa","The aim of the meeting is to 1) review progress in implementing the key outcomes of the Durban World Parks Congress in 2003, 2) identify key future issues and how to address them; 3) provide greater impetus to achieving the CBD Programme of Work on Protected Areas and 4) establish the framework and process for the VI World Parks Congress.","en",,,,".  parks for life s sake the world parks congress durban 5 review meeting the aim of the meeting is to 1 review progress in implementing the key outcomes of the durban world parks congress in 2003 2 identify key future issues and how to address them;",,,NULL,NULL
"44","E0054","L","2008-05-14","“Biodiversity for Poverty Reduction Day \" at CBD CoP9","Saturday 24th May 2008, Bonn, Germany","The IIED-facilitated Poverty and Conservation Learning Group (PCLG), together with the CBD Secretariat and the German Federal Agency for Nature Conservation (BfN), hosted a succesful one day meeting during CBD CoP9 to highlight emerging experience in linking biodiversity conservation and poverty reduction in policy and in practice.<BR>With a focus on lessons learned in linking conservation and poverty reduction, presentations included the G8-commissioned study on the Economics of Biodiversity Loss; the follow up to the Millennium Ecosystem Assessment; experience from the CBD Secretariat in mainstreaming NBSAPs and PRSPs as well as a diverse array of other policy and practical initiatives. <BR>The day was divided into two sessions – the morning focussing on international and national policy initiatives, the afternoon on practical implementation. The meeting provided an ideal networking opportunity for policy makers and practitioners to meet and learn from each other and to get up to speed with initiatives from the local to the international level.","en","D0216","M0003",,".  “biodiversity for poverty reduction day at cbd cop9 the iied facilitated poverty and conservation learning group pclg together with the cbd secretariat and the german federal agency for nature conservation bfn hosted a succesful one day meeting du",,,NULL,NULL
"45","E0053","E","2008-05-18","The ninth meeting of the Conference of the Parties (COP 9) - CBD CoP9","19th - 30th May 2008, Bonn, Germany","The ninth meeting of the Conference of the Parties (COP 9) will be held in Bonn, Germany, from 19 to 30 May 2008. COP 9 will include a high-level ministerial segment organized by the host country in consultation with the Secretariat and the Bureau. COP 9 will also coincide with the International Biodiversity Day, on 22 May 2008. The Conference of the Parties will be invited to hold a special plenary session to celebrate this event. The Secretariat of the PCLG, together with the CBD Secretariat and the German Federal Agency for Nature Conservation (BfN), will host a one day meeting on Saturday May 24th 2008 during CoP9. The event is intended to help build links between conservation and development communities, to share different perspectives, and to explore the implications of lessons learned to date in linking biodiversity conservation and poverty reduction - in policy and in practice.","en",,,"http://www.cbd.int/cop9/",".  the ninth meeting of the conference of the parties cop 9 cbd cop9 the ninth meeting of the conference of the parties cop 9 will be held in bonn germany from 19 to 30 may 2008 cop 9 will include a high level ministerial segment organized by the hos",,,NULL,NULL
"46","E0056","E","2008-09-22","Workshop on Biodiversity Conservation and Poverty Reduction – Taking an Economic Perspective","22-23 September 2008, Isle of Vilm, Germany","This workshop, which will take place on the Isle of Vilm, Germany, on 22-23 September 2008, is the third in a series of events organised by the German Federal Agency for Nature Conservation on linking nature conservation and poverty reduction. Numerous recent initiatives have highlighted the key role economics can play in raising awareness over conservation issues, and in linking biodiversity with sustainable development and poverty reduction (e.g. Sukhdev Study). By bringing together expertise from a number of initiatives, this workshop aims to promote exchange of information, stimulate learning, identify knowledge gaps and needs for action. For further information and registration please contact: Dr. Susanne Lehmann, Federal Agency for Nature Conservation, Bonn, Germany (susanne.lehmann@bfn.de). Limited funding for travel and living expenses is available.","en",,,,".  workshop on biodiversity conservation and poverty reduction – taking an economic perspective this workshop which will take place on the isle of vilm germany on 22 23 september 2008 is the third in a series of events organised by the german federal",,,NULL,NULL
"47","E0057","E","2008-10-13","Second DIVERSITAS Open Science Conference. Biodiversity and Society: Understanding Connections, Adapting to Change","13th to 16th October 2009,  Cape Town, South Africa","Following up on the success of the First DIVERSITAS Open Science Conference \" Integrating biodiversity science for human well-being\" (9-12 November 2005, Oaxaca, Mexico), and in order to provide in-depth overviews of a broad range of topics in biodiversity research and initiate biodiversity research projects around the world, DIVERSITAS is pleased to announce its Second Open Science Conference: Biodiversity and society: Understanding connections, adapting to change. In keeping with the Conference title, scientists worldwide are invited to submit proposals for symposia on the following topics: strengthening biodiversity science; supporting the science; integrated approaches to topical issues; focus on African issues is welcome. The deadline for submission is 15 September 2008.","en",,,"http://www.diversitas-osc.org",".  second diversitas open science conference biodiversity and society understanding connections adapting to change following up on the success of the first diversitas open science conference integrating biodiversity science for human well being 9 12",,,NULL,NULL
"48","E0058","A","2005-10-29","SAPA (Social Assessment of Protected Areas)",,"The Protected Areas, Equity, and Livelihoods (PAEL) Taskforce, the UNEP-WCMC Vision 2020 project, the International Institute for Environment and Development (IIED) Poverty and Conservation Learning Group, CARE International and The Nature Conservancy have joined forces to identify and develop methodologies for assessing the social impact of protected areas, with the potential to incorporate these assessments into national and international protected areas policy. The goal of the overall process is to: ?identify/develop and evaluate a range of methodologies and tools for assessing the social impacts of protected areas that enable conservation policy and practice to better adhere to the globally accepted principle that protected areas should strive to contribute to poverty reduction at the local level, and at the very minimum must not contribute to or exacerbate poverty?.<BR>For more information on this process see the documents below.","en",,,,".  sapa social assessment of protected areas the protected areas equity and livelihoods pael taskforce the unep wcmc vision 2020 project the international institute for environment and development iied poverty and conservation learning group care int",,,"D0432|D0244|D0243|D0238|D0080|D0075","Social assessment of conservation initiatives: A review of rapid methodologies|Livelihood impacts of protected areas: a global analysis of assessments and methodologies - Contribution to the May 2008 workshop|Towards an integrated system for measuring the social impact of Protected Areas - November 2007|Workshop to Review Approaches, Methodologies and Tools for Assessing the Social Impacts of Protected Areas - May 2008|Assessing the Human Impact of Protected Areas - Background report for the February 2007 workshop|Assessing the Human Impact of Protected Areas Workshop Report - February 2007"
"49","E0059","E","2008-12-01","United Nations Climate Change Conference -  COP 14","1st-12th December 2008, Pozna&#324;, Poland","The United Nations Climate Change Conference in Pozna&#324; will be a milestone on the road to success for the processes which were launched under the Bali Road Map. The meeting comes midway between COP 13 in Bali, which saw the launch of negotiations on strengthened international action on climate change, and COP 15 Copenhagen, at which the negotiations are set to conclude.&#8232;The conference will include the 29th sessions of the Convention’s subsidiary bodies - SBSTA and SBI – as well as the 4th session of the AWG-LCA and the 2nd part of the 6th session of the AWG-KP. The Pozna&#324; meeting, which is expected to draw around eight thousand participants, will both advance international cooperation on a future climate change regime and ensure progress on key issues.&#8232;","en",,,"http://unfccc.int/meetings/cop_14/items/4481.php",".  united nations climate change conference cop 14 the united nations climate change conference in pozna&#324; will be a milestone on the road to success for the processes which were launched under the bali road map the meeting comes midway between c",,,NULL,NULL
"50","E0060","E","2009-07-05","15th International Symposium on Society and Resource Management (ISSRM)","5th – 8th July 2009, Vienna, Austria","The 15th International Symposium on Society and Resource Management will be hosted by The University of Natural Resources and Applied Life Sciences (BOKU) from July 5 – 8, 2009 in Vienna, Austria. The symposium will be held at the Austria Center Vienna, the largest conference centre in Austria. The theme for the ISSRM 2009 is: Meet Old and New Worlds in Research, Planning and Management. The topics for the symposium include, but are not limited to: Sustainable tourism development; Climate change adaptation and mitigation; Management and development of protected areas; Social science and collaborative planning in forestry and agriculture; Environmental Impact Assessment; Forest inventory and sustainable resource management.","en",,,"http://www.issrm09.info",".  15th international symposium on society and resource management issrm the 15th international symposium on society and resource management will be hosted by the university of natural resources and applied life sciences boku from july 5 – 8 2009 in",,,NULL,NULL
"51","E0061","E","2010-10-08","Tenth meeting of the Conference of the Parties to the Convention on Biological Diversity - CBD COP 10","18th - 29th October 2010, Nagoya, Japan","The tenth meeting of the Conference of the Parties to the Convention on Biological Diversity (COP 10) will be held in Nagoya, Japan from the 18 till the 29 of October 2010. The tenth meeting of the Conference of the Parties to the Convention on Biological Diversity is expected to assess achievement of the 2010 target to reduce significantly the rate of biodiversity loss, adopt an international regime on access and benefit-sharing and celebrate the International Year of Biodiversity 2010. The High-level Segment will be held from 27-29 October 2010.","en",,,"http://www.cbd.int/meetings",".  tenth meeting of the conference of the parties to the convention on biological diversity cbd cop 10 the tenth meeting of the conference of the parties to the convention on biological diversity cop 10 will be held in nagoya japan from the 18 till t",,,NULL,NULL
"52","E0062","E","2009-04-18","Second meeting of the Second Ad Hoc Technical Expert Group on Biodiversity and Climate Change","18th - 22nd April 2009, Helsinki, Finland","The Second meeting of the Second Ad Hoc Technical Expert Group on Biodiversity and Climate Change will be held in Helsinki, Finland from Saturday, 18 to Wednesday, 22 April 2009. Some of the items on this meeting's agenda are: risks to biodiversity from climate change and related adaptation responses; benefits of biodiversity for enhancing adaptation options under climate change; analysis of the value of integrating biodiversity within climate change adaptation.","en",,,"http://www.cbd.int/doc/?meeting=AHTEG-BDCC-02-02",".  second meeting of the second ad hoc technical expert group on biodiversity and climate change the second meeting of the second ad hoc technical expert group on biodiversity and climate change will be held in helsinki finland from saturday 18 to we",,,NULL,NULL
"53","E0063","E","2009-03-31","14th Poverty Environment Partnership Meeting","31st March – 2nd April, 2009, Geneva, Switzerland","The Fourteenth Poverty Environment Partnership (PEP 14) Meeting will be held on 31 March – 2 April, 2009 in Geneva, Switzerland. The meeting is being hosted by United Nations Environment Programme, Regional Office for Europe.","en",,,"http://www.povertyenvironment.net/pep/?q=pep14",".  14th poverty environment partnership meeting the fourteenth poverty environment partnership pep 14 meeting will be held on 31 march – 2 april 2009 in geneva switzerland the meeting is being hosted by united nations environment programme regional o",,,NULL,NULL
"54","E0064","E","2009-05-13","Expert Meeting on Mainstreaming Biodiversity in Development Cooperation","13th - 15th May 2009, Montreal, Canada","The Expert Meeting on Mainstreaming Biodiversity in Development Cooperation will be<BR>held in Montreal from Wednesday, 13 to Friday, 15 May 2009. The meeting has been convened to discuss how development agencies can better integrate biodiversity in their strategies, programmes and projects at their different levels of intervention.","en",,,"http://www.cbd.int/doc/?meeting=EMMBDC-01",".  expert meeting on mainstreaming biodiversity in development cooperation the expert meeting on mainstreaming biodiversity in development cooperation will be held in montreal from wednesday 13 to friday 15 may 2009 the meeting has been convened to d",,,NULL,NULL
"55","E0065","E","2009-09-21","11th Annual BIOECON Conference on \"Economic Instruments to Enhance the Conservation and Sustainable Use of Biodiversity\"","21st-22nd September 2009, Centro Culturale Don Orione Artigianelli, Venice, Italy","The Fondazione Eni Enrico Mattei, in association with Conservation International, DEFRA, Department of Land Economy of Cambridge University and European Investment Bank, announces the Eleventh International BIOECON Conference on \"Economic Instruments to Enhance the Conservation and Sustainable Use of Biodiversity\". The Conference will be held at the Centro Culturale Don Orione Artigianelli, in Venice, Italy, on September 21st-22nd, 2009.The Conference is targeted to researchers, environmental professionals, international organizations and policy makers who are interested in working in the management and conservation of biodiversity. The Conference is focused on identifying the most effective and efficient instruments for biodiversity conservation, such as auctions of biodiversity conservation contracts, payment-for-services contracts, taxes, tradable permits, voluntary mechanisms and straightforward command and control.","en",,,"http://www.bioecon.ucl.ac.uk",".  11th annual bioecon conference on economic instruments to enhance the conservation and sustainable use of biodiversity the fondazione eni enrico mattei in association with conservation international defra department of land economy of cambridge un",,,NULL,NULL
"56","E0066","F","2009-04-29","Latest information",,"<h1>New paper now available: <A HREF=\"http://pubs.iied.org/pdfs/14612IIED.pdf?\" target=_blank>'Biodiversity and Poverty: Ten Frequently Asked Questions – Ten Policy Implications'</A></h1>This paper is intended to stimulate discussion about the linkages between biodiversity, conservation and poverty reduction. What do we know, what do we not know, and what do we need to know? These ten questions provide a quick—hence simplistic—insight into a complicated and convoluted issue. We would therefore be very interested in your feedback. Are these the right questions? And the right answers? What else should we be asking—and trying to answer—to better understand (and enhance) the biodiversity-poverty relationship? Please send your ideas to <A HREF=\"mailto:pclg@iied.org\">pclg@iied.org</A></p></p><BR><h1>New paper now available: <A HREF=\"http://pubs.iied.org/pdfs/14613IIED.pdf?\" target=_blank>'Conservation Enterprise: What Works, Where and for Whom?'</A></h1>This study draws on the experience of the AWF and other organisations to assess what effect conservation enterprises can have on the livelihoods of local communities and how effective such initiatives are at poverty reduction. It finds that most of these enterprises cannot by themselves take people out of poverty, but can provide less tangible benefits, such as increased investment in health and education, strengthened community organisations and greater resilience in difficult times.</p><BR><h1>New paper now available: <A HREF=\"http://pubs.iied.org/pdfs/14614IIED.pdf?\" target=_blank>'Poverty, Biodiversity and Local Organisations: Lessons from BirdLife International'</A></h1>Global targets to reduce the rate of biodiversity loss significantly by 2010 have not been met, and the rate of biodiversity loss does not appear to be slowing. At the same time, targets to reduce human poverty worldwide are also off track. This dual challenge has led to a search for effective mechanisms and entry points through which conservation and development objectives can be addressed together. This paper discusses why working with local organisations can be an important entry point for conservation and poverty reduction, describes the global experience of BirdLife International in this context, and concludes with a discussion, based on BirdLife's experience, of some of the issues and constraints which need to be taken into account when addressing conservation and poverty reduction through working with local organisations.</p><BR><h1>New PCLG Briefing now available: <A HREF=\"http://povertyandconservation.info/docs/20110419-PCLG_Briefing_April_2011.pdf\" target=_blank>'Biodiversity Conservation and Development Assistance: Highlights from CBD CoP10'</A></h1></p><BR><h1>Other key documents:</h1><BR><h1><A HREF=\"http://povertyandconservation.info/docs/20101108-CBD-ts-55.pdf\" target=_blank>'Linking Biodiversity Conservation and Poverty Alleviation: A State of Knowledge Review'</A></h1>Two “state of knowledge” reviews were commissioned to explore the evidence base for two common assumptions about the link between biodiversity conservation and poverty reduction: 1) that the poor depend on biodiversity; and 2) that biodiversity conservation can be a mechanism for poverty reduction. These attempt to tease apart the issues of what type of poverty and what type of biodiversity are being assessed.</p><BR><h1> <A HREF=\"http://povertyandconservation.info/docs/20101108-ZSL_Symposium-Enterprise_Paper_Final_2010-AG-Nagoya.pdf\" target=_blank>'Conservation Enterprise – What Works, <BR>Where and for Whom?'</A></h1>This report was prepared as a contribution to a symposium “Linking Biodiversity Conservation and Poverty Reduction: What, Why and How\".</p><BR><h1><A HREF=\"http://povertyandconservation.info/docs/20100808-Linking_Ape_Conservation_and_Poverty_Alleviation.pdf\" target=_blank>'Linking Conservation and Poverty Alleviation: The case of Great Apes'</A></h1>The purpose of this report is to document current efforts to link great ape conservation and poverty reduction in the African, ape range states. It is intended to provide a quick inventory of which organisations are working in which countries and using which approaches in order to highlight potential areas of collaboration and/or potential sources of experience and lessons learned. It is also intended to highlight other initiatives that are intended to link environmental management with social concerns - poverty reduction, governance, economic development - with a view to encouraging greater linkages between these initiatives and those that are focussed on conservation.</p><BR><h1>PCLG in the News:</h1>Latest online media citations</p><BR><A HREF=\"http://www.conservationmagazine.org/2011/03/conservation-and-poverty\" target=_blank>Conservation and Poverty Reduction - Conservation magazine</A><BR><A HREF=\"http://www.nature.com/news/2010/100913/full/467264a.html\" target=_blank>Can Conservation Cut Poverty? - Nature News</A><BR><A HREF=\"http://www.scidev.net/en/news/study-pinpoints-whether-conservation-can-fight-poverty.html\" target=_blank>Study Pinpoints whether Conservation Can Fight Poverty - Science and Development Network</A><BR><A HREF=\"http://www.scidev.net/en/news/poor-want-biomass-not-biodiversity-finds-study.html\" target=_blank>Poor Want Biomass, Not Biodiversity, Finds Study - Science and Development Network</A><BR><A HREF=\"https://www.weinformers.net/2010/08/18/studies-reveal-prospects-for-linking-ape-conservation-with-poverty-reduction-in-africa\" target=_blank>Poor Want Biomass, Not Biodiversity, Finds Study - We Informers</A>","en",,,,".  latest information new paper now available biodiversity and poverty ten frequently asked questions – ten policy implications this paper is intended to stimulate discussion about the linkages between biodiversity conservation and poverty reduction ",,,NULL,NULL
"57","E0067","E","2009-09-17","Biodiversity Conservation, Ecosystem Services and Poverty Reduction – Shaping a New Agenda","17th - 21st September 2009, Isle of Vilm, Germany","The German Federal Agency for Nature Conservation (BfN), together with BirdLife International, is organising a workshop titled “Biodiversity Conservation, Ecosystem Services and Poverty Reduction – Shaping a New  Agenda”. The workshop will be held at BfN’s International Academy for Nature Conservation on the Isle of Vilm, Germany, September 17th to 21st. This is the 4th workshop in a series of events held on the Isle of Vilm that deals with linking conservation and poverty reduction. This year’s workshop specifically aims to develop inputs to the new Strategic Plan of the Convention on Biological Diversity, which will influence conservation policies of 191 member states for the period 2011 to 2022. The workshop will primarily focus on three area: (1) a conceptual framework (2) targets and indicators and (3) policy instruments for the integration of biodiversity and ecosystem services into sustainable development and poverty reduction strategies. For more information, please contact till.hopf@bfn.de.","en","D0309",,,".  biodiversity conservation ecosystem services and poverty reduction – shaping a new agenda the german federal agency for nature conservation bfn together with birdlife international is organising a workshop titled “biodiversity conservation ecosyst",,,NULL,NULL
"58","E0068","E","2009-10-06","Katoomba XV Meeting in Ghana","6th -7th October 2009, Accra, Ghana","The Katoomba XV meeting will take place in Accra, Ghana, from 6th -7th October 2009. The Meeting will focus on key challenges for the planning and development of national REDD strategies. This meeting is also timely in terms of helping country representatives fine tune their positions on REDD issues prior to the watershed meeting of the UN Framework Convention on Climate Change (UNFCCC) in Copenhagen in December 2009, at which it is hoped there will be a political agreement on the basic architecture of REDD in a post-Kyoto regime.","en",,,"http://katoombagroup.org/event_details.php?id=32",".  katoomba xv meeting in ghana the katoomba xv meeting will take place in accra ghana from 6th 7th october 2009 the meeting will focus on key challenges for the planning and development of national redd strategies this meeting is also timely in term",,,NULL,NULL
"59","E0069","E","2010-04-14","PCLG International Symposium","28th and 29th April 2010, ZSL, London, UK","The PCLG Secretariat has organized an international symposium titled “Linking biodiversity conservation and poverty reduction: what, why and how?”. The symposium took place on 28th and 29th April 2010 and was hosted by the Zoological Society of London. Recognising that the CBD 2010 target includes ‘contributing to poverty reduction’ as a key rationale for halting biodiversity loss, the aim of the symposium was to review what we actually know about the degree to which biodiversity conservation contributes to poverty reduction.","en",,,"http://povertyandconservation.info/en/meeting_7.php",".  pclg international symposium the pclg secretariat has organized an international symposium titled “linking biodiversity conservation and poverty reduction what why and how ” the symposium took place on 28th and 29th april 2010 and was hosted by th",,,NULL,NULL
"60","E0085","E","2011-08-22","ACES 2011: Conservation Conflicts: Strategies for coping with a changing world","22nd–24th August 2011, Arts Centre, Aberdeen, Scotland, UK","As human pressures on the planet increase, biodiversity is under growing pressure across the world. Changing patterns in land use, over-exploitation, pollution, climate change and the threat posed by invasive species, all challenge the way we currently manage and conserve biological diversity. Consequently, there are increasing numbers of conflicts between those interested in conserving species and those with alternative goals, interests or values. These conflicts occur over a range of scales from the local management of single species to international conflicts over the management of resources; they are multi-dimensional, involving ecological, social and economic interests and operate within political and legal frameworks. This conference brings together academics from a range of disciplines, policy makers and practitioners to address how, when and why conflicts arise, and to identify mitigation strategies.","en",,,"http://www.aces-2011.org",".  aces 2011 conservation conflicts strategies for coping with a changing world as human pressures on the planet increase biodiversity is under growing pressure across the world changing patterns in land use over exploitation pollution climate change",,,NULL,NULL
"61","E0070","E","2009-10-05","Second Intergovernmental and Multi-stakeholder Meeting on an Intergovernmental Science-policy Platform on Biodiversity and Ecosystem Services (IPBES)","5th -9th October 2009, in Nairobi, Kenya","The twenty-fifth session of the UNEP Governing Council/Global Ministerial Environmental Forum has agreed to convene a second intergovernmental multi-stakeholder meeting on IPBES, which will take place from 5-9 October 2009, in Nairobi, Kenya. Some of the issues that will be addressed during this meeting are: whether IPBES is the best tool to improve biodiversity decision-making, how will it be managed, how will it work, etc. A major input for this meeting will be a document that analyzes the existing mechanisms and institutional gaps for making data and scientific information on biodiversity and ecosystems available to decision-makers. This is a unique opportunity for civil society to insert its views, particularly on the need for a credible, legitimate and relevant scientific interface on biodiversity and ecosystem services. For more information contact: Ruth Watulo (ruth.watulo@unep.org).","en",,,"http://www.ipbes.net/",".  second intergovernmental and multi stakeholder meeting on an intergovernmental science policy platform on biodiversity and ecosystem services ipbes the twenty fifth session of the unep governing council global ministerial environmental forum has a",,,NULL,NULL
